commentText	commentClassification
this is not part of this pr .	LOGISTICS_SUGGESTION
why it s in payments table it s int only	BUGGYCODE_SUGGESTION
you can directly send selectedprojections no need to spread it again it s already an array	CODE_SUGGESTION
remove the console .	REFACTORING_SUGGESTION
have you pushed the changes .i can t see any changes here .	QUESTIONING
alignment .	REFACTORING_SUGGESTION
 ffc ed dbf da ae this previous comment was not addressed adding it again . just use this material build in component ref . data inline card because of this we are created this bug ! 	BUGGYCODE_SUGGESTION
query is required .	COMPLETENESS_SUGGESTION
please add validation if length of strings is equals to then get the values .	COMPLETENESS_SUGGESTION
not getting why it used .	QUESTIONING
use comman function there are lot of function which is giving the data based on id otherwise we can create .	REUSE_SUGGESTION
this is not required	LOGICAL_SUGGESTION
we merge this in next release	LOGISTICS_SUGGESTION
insert ignore into formdefinitions id formname columnname columnalias hidden rolesacl defaultvalue editable required created modified values null beats add beat name beat name now now null beats add beat erp id beat erpid now now please change the sql query to above query .	CODE_SUGGESTION
please update .	COMPLETENESS_SUGGESTION
alignment	REFACTORING_SUGGESTION
query please ?	COMPLETENESS_SUGGESTION
 e a b fe a c ad c why these changes ?	QUESTIONING
please clean up	REFACTORING_SUGGESTION
please check that the column size is sufficient to handle this entry .	BUGGYCODE_SUGGESTION
indent using tabs	REFACTORING_SUGGESTION
this will unnessesory check for all other company user . so better solution call printinvoice without any condition and override this in ltmalaysia activity . keep empty method in this activity .	BUGGYCODE_SUGGESTION
why do you need the next column ?	QUESTIONING
instead of passing null bundle pass empty bundle . this may create crash due to null ability is some android version .	BUGGYCODE_SUGGESTION
amount can be in decimal also please use parsefloat and user fractionlimit to show the same .	REFACTORING_SUGGESTION
you should set it to none actually . null is mainly for backward compatibility	BUGGYCODE_SUGGESTION
please get it verified and update pr will merge once verified .	COMPLETENESS_SUGGESTION
 b dfc e b aaff no shubham has mentioned instead of creating joins on the combination of tables we can use join where we get both the data .	BUGGYCODE_SUGGESTION
use tabs for indentaion	REFACTORING_SUGGESTION
add data in edit logs .	CODE_SUGGESTION
remove uialiasconstants .leave 	REFACTORING_SUGGESTION
hi round and number format both are not required here use one of them make this changes for scheme discountwithgst and amtinclugst as well	BUGGYCODE_SUGGESTION
please do it like ! !onchange onchange function with all parameters . 	CODE_SUGGESTION
remove sign and put single sign or use is 	REFACTORING_SUGGESTION
instead of sending true false send the key itself . that way it is scalable and you don t have to revisit the code	CODE_SUGGESTION
collections .emptylist 	CODE_SUGGESTION
add foreign key here .	BUGGYCODE_SUGGESTION
 d e ca d a c d bda please don t keep hardcoded string keep in in strings .js file	BUGGYCODE_SUGGESTION
classnames don t apply here ?	QUESTIONING
extra tabs used for indentations .	REFACTORING_SUGGESTION
these if conditions can be combined and put them in one right ? please do the necessary changes .	CODE_SUGGESTION
shouldn t it be zoneids ?	CODE_SUGGESTION
update version	LOGISTICS_SUGGESTION
space before and after 	REFACTORING_SUGGESTION
 margin spacing please remove we don t need this . this causing issue pushing two select field towards right side .	BUGGYCODE_SUGGESTION
column added and being checked arent same 	BUGGYCODE_SUGGESTION
instead of calling login .getis faerror times call it once assign it to local variable and reuse it . also check the feasibility of using stringutils .isnotempty method for if condition here .	BUGGYCODE_SUGGESTION
getsettingfromname duplicate please move this variable above and take it once .	BUGGYCODE_SUGGESTION
remove spaces .	REFACTORING_SUGGESTION
space after space after and before 	REFACTORING_SUGGESTION
if this is a page please use mds native layout components . this will reduce repeated css in every page . refer checkout login page . 	REUSE_SUGGESTION
set target to development	LOGISTICS_SUGGESTION
is this verified code ?	QUESTIONING
please update title of pr to bug title .	LOGISTICS_SUGGESTION
 ffc ed dbf da ae hardcoded strings are not acceptable multilingual will not work . please go through other codes . 	BUGGYCODE_SUGGESTION
how do we decided vh ? how do we decided the height when a page is embedded ? this will create inconsistency in overall layout . we need to measure every list container hight and make it fixed height .	BUGGYCODE_SUGGESTION
 abb ac dcb a ac f please update .	COMPLETENESS_SUGGESTION
correct indentation .	REFACTORING_SUGGESTION
are we sure that the vendor will return at least response ?	QUESTIONING
please get it verified and update pr for merge .	COMPLETENESS_SUGGESTION
why beatname and not beatid ?	QUESTIONING
i would suggest to use the functions from date fns to do the same . their code would be tested thoroughly	REUSE_SUGGESTION
 d aae b ea c e f a i think you should put retailer app condition here also . otherwise both the cases userfilter will be applied .	BUGGYCODE_SUGGESTION
please grant access to the main ticket . or post the description here . post that i can review	LOGISTICS_SUGGESTION
it has been verified 	LOGISTICS_SUGGESTION
remove commented line	REFACTORING_SUGGESTION
how come user have reached to menu default is should to generic form ?	LOGICAL_SUGGESTION
is this used for create and update ? if not please add create 	CODE_SUGGESTION
change it to ceil 	SPELLING_SUGGESTION
can we use isset instead of array key exists here ?	BUGGYCODE_SUGGESTION
use the db not session .	BUGGYCODE_SUGGESTION
please update .	COMPLETENESS_SUGGESTION
please resolve conflict .	LOGISTICS_SUGGESTION
can we put it in variable ?	BUGGYCODE_SUGGESTION
 data inline card bug status is still in fixed state even if it s verified by patch please ask qa to add a comment .	COMPLETENESS_SUGGESTION
please test with data then close it .	COMPLETENESS_SUGGESTION
is there any need to set globaloutletid here ? it seems this api is handling only the records where guid matched .	QUESTIONING
here we are iterating the stream twice . can we do it in single traversal or use a for loop instead of steam .	BUGGYCODE_SUGGESTION
why removed this condition of orderid ? ?	QUESTIONING
are you sure you need to skip position ? ?	BUGGYCODE_SUGGESTION
if we don t need it then we can remove it right now .	REFACTORING_SUGGESTION
there is no rest called remove please rename it as delete .	SPELLING_SUGGESTION
have you tested this in redshift server ?	COMPLETENESS_SUGGESTION
outlettypes add outlettypes edit doesn t has check for unique will cause problem if we add unique without check .	BUGGYCODE_SUGGESTION
get it verified once	COMPLETENESS_SUGGESTION
as per today s discussion we planned to change the interval to hours . please check .	BUGGYCODE_SUGGESTION
why are we using custommessageid ? isn t notificationid enough ?	QUESTIONING
please add recursive 	LOGICAL_SUGGESTION
please resolve conflicts .	LOGISTICS_SUGGESTION
please write comment documentation properly here . . we are considering index as level of slice in pie chart . we are considering index as value of slice in pie chart 	DOCUMENTATION_SUGGESTION
enums are meant to be a constant type . this is as good as treating it as variables . 	BUGGYCODE_SUGGESTION
spaced after comma 	REFACTORING_SUGGESTION
not recommended . please follow below comment on listitemiconstyle .js 	BUGGYCODE_SUGGESTION
type casting to be done in the last . configurationdata array after all code . . configurationdata object configurationdata 	BUGGYCODE_SUGGESTION
remove this function also . this also can be taken from skunit hashmap	CODE_SUGGESTION
this is checked with product ?	QUESTIONING
change it to div 	SPELLING_SUGGESTION
can we also check if val is an array . .	CODE_SUGGESTION
spaces after and before are alternatively random .	REFACTORING_SUGGESTION
 cdaaddc c d b e why the to fro between multiple data source and now this user service ? 	QUESTIONING
 key cartproductitem cartitem .id point down key cart product item cartitem .id 	CODE_SUGGESTION
correct indentations .	REFACTORING_SUGGESTION
remove commented code	REFACTORING_SUGGESTION
please mege the query from drop column batch id .	CODE_SUGGESTION
why we need put br in between screen ? ! ? ! red circle note first of all there should not be html tag in between string translation . also why we need to forcefully break the sentence into second line let it adjust based on screen size i .e . width 	CODE_SUGGESTION
remove this	REFACTORING_SUGGESTION
 response format is being changed at many places keep the response format constant and keep the data empty make sure if they are object type cast the object when sending response .	CODE_SUGGESTION
primary warehouse erpid index indexes is being used .	CODE_SUGGESTION
token can be in core .php is better for using dev or prod or staging differently na .	LOGICAL_SUGGESTION
is it the way of naming variable ?	SPELLING_SUGGESTION
 a e a f b e d d ed e this not the correct way of changing pages ! these are different pages so we should follow react navigation stack way to change in pages .	BUGGYCODE_SUGGESTION
